src,dest,send_count,send_count2,total
4334,2787,0.0,918.0,918
4334,5028,1787.0,0.0,1787
4335,3566,864.0,0.0,864
4336,2813,891.0,0.0,891
4337,4692,895.0,0.0,895
4338,2256,899.0,0.0,899
4339,952,0.0,876.0,876
4339,1387,1773.0,0.0,1773
4340,4105,0.0,3514.0,3514
4340,4796,4370.0,0.0,4370
4341,3082,1808.0,0.0,1808
4341,4074,0.0,912.0,912
4342,2,0.0,3641.0,3641
4342,1242,4522.0,0.0,4522
4343,3097,3577.0,0.0,3577
4343,4390,0.0,2690.0,2690
4344,130,904.0,0.0,904
4345,183,0.0,4547.0,4547
4345,570,0.0,1792.0,1792
4345,579,0.0,3617.0,3617
4345,1342,9827.0,3514.0,13341
4345,1480,0.0,4437.0,4437
4345,2656,8962.0,0.0,8962
4346,1993,895.0,0.0,895
4347,3130,902.0,0.0,902
4348,564,0.0,1738.0,1738
4348,2779,2627.0,0.0,2627
4349,2694,922.0,0.0,922
4350,1745,899.0,0.0,899
4351,1340,893.0,0.0,893
4352,90,0.0,2700.0,2700
4352,1317,0.0,3620.0,3620
4352,3929,0.0,1752.0,1752
4352,4904,8963.0,0.0,8963
4353,1897,0.0,1843.0,1843
4353,3288,2759.0,0.0,2759
4354,3264,898.0,0.0,898
4355,1213,0.0,1781.0,1781
4355,4776,2664.0,0.0,2664
4356,719,0.0,2741.0,2741
4356,1798,3632.0,0.0,3632
4357,326,0.0,2615.0,2615
4357,2474,3505.0,0.0,3505
4358,2779,0.0,3519.0,3519
4358,4002,4403.0,0.0,4403
4359,218,16101.0,0.0,16101
4359,687,2647.0,1765.0,4412
4359,1306,0.0,13455.0,13455
4359,4587,0.0,2648.0,2648
4360,1739,916.0,0.0,916
4361,118,0.0,1807.0,1807
4361,672,17829.0,0.0,17829
4361,3152,0.0,14236.0,14236
4361,3708,0.0,905.0,905
4362,2563,0.0,1712.0,1712
4362,4040,2610.0,0.0,2610
4363,4044,0.0,892.0,892
4363,4600,892.0,2694.0,3586
4363,4702,0.0,55243.0,55243
4364,122,1817.0,0.0,1817
4364,4457,0.0,925.0,925
4365,642,891.0,0.0,891
4366,583,1839.0,0.0,1839
4366,4104,0.0,915.0,915
4367,634,0.0,7998.0,7998
4367,1637,8923.0,0.0,8923
4368,2125,1810.0,0.0,1810
4368,4023,0.0,891.0,891
4369,2115,0.0,910.0,910
4369,2941,1803.0,0.0,1803
4370,2238,0.0,6218.0,6218
4370,4507,7127.0,0.0,7127
4371,2326,852.0,0.0,852
4372,208,41968.0,3566.0,45534
4372,4320,4470.0,42018.0,46488
4373,1111,873.0,0.0,873
4374,3471,922.0,0.0,922
4375,5044,904.0,0.0,904
4376,1605,2711.0,0.0,2711
4376,3732,0.0,1794.0,1794
4377,2841,9935.0,0.0,9935
4377,3282,0.0,1823.0,1823
4377,3335,0.0,3574.0,3574
4377,4581,0.0,2700.0,2700
4377,4930,0.0,925.0,925
4378,1828,42146.0,0.0,42146
4378,3033,0.0,36750.0,36750
4378,4575,0.0,4511.0,4511
4379,3001,4560.0,0.0,4560
4379,3904,0.0,3647.0,3647
4380,1707,0.0,3447.0,3447
4380,2653,4324.0,0.0,4324
4381,4899,885.0,0.0,885
4382,2048,882.0,0.0,882
4383,1145,0.0,1800.0,1800
4383,2254,2708.0,0.0,2708
4384,893,875.0,0.0,875
4385,858,925.0,0.0,925
4386,1491,896.0,0.0,896
4387,1160,2719.0,0.0,2719
4387,2536,0.0,1816.0,1816
4388,3350,4541.0,0.0,4541
4388,3519,0.0,3640.0,3640
4389,4408,916.0,0.0,916
4390,4343,2690.0,0.0,2690
4390,4631,0.0,1808.0,1808
4391,82,0.0,4432.0,4432
4391,1035,7136.0,0.0,7136
4391,1633,0.0,1821.0,1821
4392,3661,0.0,899.0,899
4392,3926,1774.0,0.0,1774
4393,247,2701.0,0.0,2701
4393,581,0.0,1812.0,1812
4394,1753,0.0,926.0,926
4394,4937,1789.0,0.0,1789
4395,439,50824.0,40199.0,91023
4395,2172,0.0,1796.0,1796
4395,2290,0.0,9914.0,9914
4395,2754,0.0,1735.0,1735
4395,2916,21454.0,59702.0,81156
4395,4428,84036.0,75953.0,159989
4395,4600,54293.0,58129.0,112422
4395,4790,5350.0,16916.0,22266
4395,5060,0.0,2683.0,2683
4396,256,897.0,0.0,897
4397,3084,0.0,2716.0,2716
4397,4036,3594.0,0.0,3594
4398,745,880.0,0.0,880
4399,2597,0.0,2694.0,2694
4399,3541,3566.0,0.0,3566
4400,4532,885.0,0.0,885
4401,436,2731.0,0.0,2731
4401,455,0.0,1821.0,1821
4402,1082,0.0,4477.0,4477
4402,1314,5365.0,0.0,5365
4403,3471,4542.0,0.0,4542
4403,4333,0.0,901.0,901
4403,4947,0.0,2721.0,2721
4404,496,888.0,0.0,888
4405,524,0.0,1778.0,1778
4405,1064,2642.0,0.0,2642
4406,4474,0.0,1753.0,1753
4406,4799,2658.0,0.0,2658
4407,1314,879.0,0.0,879
4408,138,853118.0,745508.0,1598626
4408,349,0.0,4522.0,4522
4408,1005,0.0,16001.0,16001
4408,1187,0.0,31051.0,31051
4408,1362,0.0,10664.0,10664
4408,1811,0.0,6274.0,6274
4408,1913,0.0,877.0,877
4408,2002,824909.0,853725.0,1678634
4408,2174,85361.0,33031.0,118392
4408,2221,0.0,5444.0,5444
4408,2339,0.0,19632.0,19632
4408,2656,20837.0,67873.0,88710
4408,3589,0.0,3587.0,3587
4408,4274,0.0,5400.0,5400
4408,4389,0.0,916.0,916
4409,585,881.0,0.0,881
4410,905,0.0,895.0,895
4410,4087,1766.0,0.0,1766
4411,3163,0.0,899.0,899
4411,3301,1757.0,0.0,1757
4412,3062,887.0,0.0,887
4413,373,2727.0,0.0,2727
4413,5170,0.0,1806.0,1806
4414,913,1812.0,0.0,1812
4414,4254,0.0,896.0,896
4415,429,1806.0,0.0,1806
4415,4783,0.0,901.0,901
4416,9,0.0,3552.0,3552
4416,3996,4453.0,0.0,4453
4417,668,807.0,0.0,807
4418,1187,887.0,0.0,887
4419,647,0.0,918.0,918
4419,743,1816.0,0.0,1816
4419,1459,10722.0,0.0,10722
4419,1960,0.0,1849.0,1849
4419,2372,0.0,4451.0,4451
4419,3290,0.0,4413.0,4413
4420,4224,0.0,912.0,912
4420,4789,1814.0,0.0,1814
4421,2413,0.0,884.0,884
4421,4122,1782.0,0.0,1782
4422,1381,0.0,19672.0,19672
4422,1429,0.0,4485.0,4485
4422,2317,25061.0,0.0,25061
4423,202,3539.0,0.0,3539
4423,1862,0.0,2639.0,2639
4424,490,0.0,899.0,899
4424,947,1794.0,0.0,1794
4425,2158,4517.0,0.0,4517
4425,4893,0.0,3615.0,3615
4426,3347,881.0,0.0,881
4427,5086,915.0,0.0,915
4428,1094,10753.0,13419.0,24172
4428,1260,48322.0,29422.0,77744
4428,1589,0.0,8059.0,8059
4428,2002,143261.0,111872.0,255133
4428,3098,0.0,54947.0,54947
4428,3693,7227.0,11738.0,18965
4428,4395,75953.0,84036.0,159989
4428,4790,884.0,22420.0,23304
4428,4976,0.0,918.0,918
4428,5009,0.0,6333.0,6333
4429,4146,895.0,0.0,895
4430,586,896.0,0.0,896
4431,3710,0.0,1802.0,1802
4431,4200,2733.0,0.0,2733
4432,1272,0.0,880.0,880
4432,1762,1791.0,0.0,1791
4433,299,923.0,0.0,923
4434,4435,0.0,1786.0,1786
4434,4702,2702.0,0.0,2702
4435,2552,0.0,915.0,915
4435,4434,1786.0,0.0,1786
4436,874,855.0,0.0,855
4437,755,4406.0,0.0,4406
4437,4861,0.0,3530.0,3530
4438,4663,907.0,0.0,907
4439,3815,3566.0,0.0,3566
4439,4009,0.0,2650.0,2650
4440,1004,0.0,3615.0,3615
4440,1405,0.0,1791.0,1791
4440,2656,6306.0,0.0,6306
4441,3325,888.0,0.0,888
4442,447,3581.0,0.0,3581
4442,1721,0.0,2672.0,2672
4443,2067,915.0,0.0,915
4444,197,904.0,0.0,904
4445,3690,2683.0,0.0,2683
4445,4942,0.0,1774.0,1774
4446,3906,2713.0,0.0,2713
4446,4205,0.0,1778.0,1778
4447,2611,0.0,907.0,907
4447,4158,1768.0,0.0,1768
4448,805,893.0,0.0,893
4449,2087,898.0,0.0,898
4450,2021,0.0,1812.0,1812
4450,3978,8839.0,0.0,8839
4450,4287,0.0,4401.0,4401
4450,4305,0.0,1749.0,1749
4451,462,0.0,905.0,905
4451,5107,1807.0,0.0,1807
4452,1047,0.0,1735.0,1735
4452,1498,2620.0,0.0,2620
4453,22,887.0,0.0,887
4454,2397,0.0,1795.0,1795
4454,3888,2699.0,0.0,2699
4455,2116,0.0,896.0,896
4455,2765,1803.0,0.0,1803
4456,5048,906.0,0.0,906
4457,4364,925.0,0.0,925
4458,613,1780.0,0.0,1780
4458,2297,0.0,879.0,879
4459,2147,0.0,1802.0,1802
4459,3259,2679.0,0.0,2679
4460,4646,910.0,0.0,910
4461,712,0.0,853.0,853
4461,4480,1766.0,0.0,1766
4462,218,5450.0,0.0,5450
4462,4607,0.0,4569.0,4569
4463,3032,3540.0,0.0,3540
4463,3692,0.0,2651.0,2651
4464,1552,4510.0,0.0,4510
4464,3230,0.0,3607.0,3607
4465,4591,926.0,0.0,926
4466,1294,0.0,912.0,912
4466,5156,1795.0,0.0,1795
4467,4934,865.0,0.0,865
4468,297,0.0,2616.0,2616
4468,3294,3523.0,0.0,3523
4469,2602,0.0,874.0,874
4469,3694,1791.0,0.0,1791
4470,1313,914.0,0.0,914
4471,783,0.0,4467.0,4467
4471,3413,5387.0,0.0,5387
4472,748,1791.0,0.0,1791
4472,5110,0.0,869.0,869
4473,352,886.0,0.0,886
4474,4406,1753.0,0.0,1753
4474,4664,0.0,850.0,850
4475,3021,891.0,0.0,891
4476,2764,0.0,925.0,925
4476,4790,1804.0,0.0,1804
4477,1089,1760.0,0.0,1760
4477,4807,0.0,875.0,875
4478,3523,905.0,0.0,905
4479,2426,0.0,1780.0,1780
4479,3730,2699.0,0.0,2699
4480,3794,2660.0,0.0,2660
4480,4461,0.0,1766.0,1766
4481,395,2715.0,0.0,2715
4481,1326,0.0,1821.0,1821
4482,135,2694.0,0.0,2694
4482,808,0.0,1836.0,1836
4483,1089,884.0,0.0,884
4483,1258,0.0,3600.0,3600
4483,1871,7156.0,0.0,7156
4483,5111,0.0,3521.0,3521
4484,1983,1794.0,0.0,1794
4484,2401,0.0,891.0,891
4485,982,15166.0,0.0,15166
4485,3542,0.0,6337.0,6337
4485,3567,0.0,3561.0,3561
4485,3896,0.0,5307.0,5307
4485,3961,0.0,1813.0,1813
4485,4032,2736.0,0.0,2736
4486,887,0.0,1782.0,1782
4486,1672,2665.0,0.0,2665
4487,633,0.0,885.0,885
4487,5183,1773.0,0.0,1773
4488,2056,1778.0,0.0,1778
4488,2379,0.0,878.0,878
4489,3045,0.0,883.0,883
4489,4719,1793.0,0.0,1793
4490,733,2706.0,0.0,2706
4490,894,0.0,1813.0,1813
4491,3619,934.0,0.0,934
4492,1694,0.0,884.0,884
4492,1883,1756.0,0.0,1756
4493,1607,1812.0,0.0,1812
4493,3609,0.0,906.0,906
4494,4062,875.0,0.0,875
4495,1327,0.0,1766.0,1766
4495,3495,2695.0,0.0,2695
4496,893,1758.0,0.0,1758
4496,1578,0.0,912.0,912
4497,876,88455.0,68159.0,156614
4497,1672,0.0,3561.0,3561
4497,1871,83096.0,30286.0,113382
4497,1983,0.0,2682.0,2682
4497,3265,65241.0,156325.0,221566
4497,3907,0.0,5387.0,5387
4497,4067,0.0,5449.0,5449
4497,5126,45164.0,56364.0,101528
4498,1306,3611.0,0.0,3611
4498,2166,0.0,2721.0,2721
4499,1628,2636.0,0.0,2636
4499,2429,0.0,1728.0,1728
4500,1214,4407.0,0.0,4407
4500,4630,0.0,3539.0,3539
4501,2075,920.0,0.0,920
4502,2223,0.0,1836.0,1836
4502,3140,2740.0,0.0,2740
4503,3205,4450.0,0.0,4450
4503,4962,0.0,3526.0,3526
4504,1321,1763.0,0.0,1763
4504,4513,0.0,862.0,862
4505,1,892.0,0.0,892
4506,1932,853.0,0.0,853
4507,1828,8021.0,0.0,8021
4507,4370,0.0,7127.0,7127
4508,1904,0.0,856.0,856
4508,2985,1751.0,0.0,1751
4509,487,1731.0,0.0,1731
4509,2954,0.0,877.0,877
4510,699,1808.0,0.0,1808
4510,864,0.0,913.0,913
4511,1923,0.0,4476.0,4476
4511,4731,5368.0,0.0,5368
4512,877,4449.0,0.0,4449
4512,981,0.0,3562.0,3562
4513,4504,862.0,0.0,862
4514,728,0.0,1798.0,1798
4514,3005,2701.0,0.0,2701
4515,1342,3577.0,0.0,3577
4515,2444,0.0,2676.0,2676
4516,3525,1810.0,0.0,1810
4516,3811,0.0,900.0,900
4517,3356,1764.0,0.0,1764
4517,5002,0.0,866.0,866
4518,3009,0.0,2704.0,2704
4518,3266,3607.0,0.0,3607
4519,3825,912.0,0.0,912
4520,2461,918.0,0.0,918
4521,1799,938.0,0.0,938
4522,1689,912.0,0.0,912
4523,1916,0.0,895.0,895
4523,4010,1801.0,0.0,1801
4524,1521,0.0,883.0,883
4524,2421,1781.0,0.0,1781
4525,742,0.0,6210.0,6210
4525,1828,7064.0,0.0,7064
4526,2640,882.0,0.0,882
4527,715,1742.0,0.0,1742
4527,1910,0.0,880.0,880
4528,58,0.0,5451.0,5451
4528,1637,14367.0,0.0,14367
4528,3021,0.0,1792.0,1792
4528,3461,0.0,2748.0,2748
4528,4925,0.0,3482.0,3482
4529,1732,898.0,0.0,898
4530,2551,871.0,0.0,871
4531,3633,895.0,0.0,895
4532,1232,0.0,2616.0,2616
4532,1891,0.0,1806.0,1806
4532,2074,8044.0,0.0,8044
4532,4028,0.0,1830.0,1830
4532,4400,0.0,885.0,885
4533,869,865.0,0.0,865
4534,4067,5443.0,0.0,5443
4534,4167,0.0,4522.0,4522
4535,2120,0.0,10787.0,10787
4535,4790,11640.0,0.0,11640
4536,1278,3542.0,0.0,3542
4536,3319,0.0,2672.0,2672
4537,1794,0.0,1794.0,1794
4537,2014,2704.0,0.0,2704
4538,319,905.0,0.0,905
4539,1603,1832.0,0.0,1832
4539,3835,0.0,918.0,918
4540,1340,0.0,1785.0,1785
4540,1376,2688.0,0.0,2688
4541,2858,0.0,2712.0,2712
4541,4924,3601.0,0.0,3601
4542,1039,0.0,852.0,852
4542,2535,1725.0,0.0,1725
4543,846,0.0,3569.0,3569
4543,4124,4456.0,0.0,4456
4544,4996,876.0,0.0,876
4545,168,0.0,1813.0,1813
4545,2411,2722.0,0.0,2722
4546,2932,6191.0,0.0,6191
4546,3554,0.0,5312.0,5312
4547,1765,0.0,888.0,888
4547,3489,1771.0,0.0,1771
4548,1143,0.0,902.0,902
4548,3171,1810.0,0.0,1810
4549,166,0.0,1791.0,1791
4549,4330,2656.0,0.0,2656
4550,3965,2651.0,0.0,2651
4550,4996,0.0,1778.0,1778
4551,914,1735.0,0.0,1735
4551,1981,0.0,910.0,910
4552,2070,0.0,1788.0,1788
4552,5183,2693.0,0.0,2693
4553,192,3578.0,0.0,3578
4553,1259,0.0,2697.0,2697
4554,4637,921.0,0.0,921
4555,2445,0.0,3568.0,3568
4555,4863,4466.0,0.0,4466
4556,1525,4412.0,0.0,4412
4556,2089,0.0,3553.0,3553
4557,1553,889.0,0.0,889
4558,2209,2665.0,0.0,2665
4558,3563,0.0,1798.0,1798
4559,1543,2667.0,0.0,2667
4559,3403,0.0,1757.0,1757
4560,509,3562.0,0.0,3562
4560,1264,0.0,2632.0,2632
4561,503,0.0,1787.0,1787
4561,1074,6292.0,40730.0,47022
4561,1123,0.0,3628.0,3628
4561,2991,6258.0,3656.0,9914
4561,3338,0.0,1758.0,1758
4561,3399,0.0,1771.0,1771
4561,4022,0.0,1831.0,1831
4561,4133,0.0,1775.0,1775
4562,1145,919.0,0.0,919
4563,513,2620.0,0.0,2620
4563,2865,0.0,1750.0,1750
4564,813,0.0,2669.0,2669
4564,1187,3555.0,0.0,3555
4565,3754,1787.0,0.0,1787
4565,4298,0.0,874.0,874
4566,3837,893.0,0.0,893
4567,1388,2739.0,0.0,2739
4567,2994,0.0,1830.0,1830
4568,2319,884.0,0.0,884
4569,3392,2684.0,0.0,2684
4569,4219,0.0,1796.0,1796
4570,2087,0.0,1777.0,1777
4570,3803,2643.0,0.0,2643
4571,2001,3687.0,0.0,3687
4571,4199,0.0,2757.0,2757
4572,2470,936.0,0.0,936
4573,767,0.0,3519.0,3519
4573,1204,0.0,2697.0,2697
4573,1689,0.0,15109.0,15109
4573,2123,43587.0,10738.0,54325
4573,3102,0.0,904.0,904
4573,3678,31183.0,109791.0,140974
4573,4653,0.0,1788.0,1788
4573,4988,30321.0,2696.0,33017
4574,2407,910.0,0.0,910
4575,3238,0.0,3609.0,3609
4575,4378,4511.0,0.0,4511
4576,273,2732.0,0.0,2732
4576,2340,0.0,1828.0,1828
4577,1937,14337.0,0.0,14337
4577,4151,0.0,13429.0,13429
4578,1482,906.0,0.0,906
4579,334,2682.0,0.0,2682
4579,3452,0.0,1789.0,1789
4580,2658,0.0,1776.0,1776
4580,4287,2649.0,0.0,2649
4581,454,0.0,1802.0,1802
4581,4377,2700.0,0.0,2700
4582,1661,890.0,0.0,890
4583,543,904.0,0.0,904
4584,5205,1756.0,0.0,1756
4584,5227,0.0,855.0,855
4585,1497,1726.0,0.0,1726
4585,1616,0.0,870.0,870
4586,582,0.0,3553.0,3553
4586,2310,4455.0,0.0,4455
4587,1301,0.0,1794.0,1794
4587,4359,2648.0,0.0,2648
4588,415,0.0,2691.0,2691
4588,2220,3562.0,0.0,3562
4589,2293,0.0,1788.0,1788
4589,5035,2690.0,0.0,2690
4590,3977,855.0,0.0,855
4591,174,0.0,902.0,902
4591,966,0.0,4500.0,4500
4591,1323,0.0,3569.0,3569
4591,1637,12588.0,0.0,12588
4591,4203,0.0,1791.0,1791
4591,4465,0.0,926.0,926
4592,3446,887.0,0.0,887
4593,1354,3575.0,0.0,3575
4593,2352,0.0,2656.0,2656
4594,182,2702.0,0.0,2702
4594,3376,0.0,1785.0,1785
4595,3043,900.0,0.0,900
4596,299,2621.0,0.0,2621
4596,1947,0.0,1740.0,1740
4597,866,0.0,1820.0,1820
4597,3328,2705.0,0.0,2705
4598,390,0.0,2642.0,2642
4598,705,0.0,5346.0,5346
4598,872,0.0,917.0,917
4598,1008,0.0,3617.0,3617
4598,1335,0.0,1743.0,1743
4598,3265,15184.0,0.0,15184
4599,105,4434.0,0.0,4434
4599,4329,0.0,3538.0,3538
4600,1221,0.0,6289.0,6289
4600,2212,0.0,1758.0,1758
4600,2220,0.0,6281.0,6281
4600,3106,0.0,4500.0,4500
4600,3469,22424.0,48195.0,70619
4600,4363,2694.0,892.0,3586
4600,4395,58129.0,54293.0,112422
4600,4702,7041.0,10708.0,17749
4601,82,2662.0,0.0,2662
4601,2048,0.0,1757.0,1757
4602,3037,2727.0,0.0,2727
4602,3719,0.0,1809.0,1809
4603,684,0.0,2697.0,2697
4603,3468,3572.0,0.0,3572
4604,179,881.0,0.0,881
4605,1257,0.0,905.0,905
4605,4099,1811.0,0.0,1811
4606,395,0.0,3591.0,3591
4606,3907,4491.0,0.0,4491
4607,1041,0.0,3674.0,3674
4607,4462,4569.0,0.0,4569
4608,1560,2722.0,0.0,2722
4608,1705,0.0,1791.0,1791
4609,659,0.0,1824.0,1824
4609,3287,2735.0,0.0,2735
4610,2563,836.0,0.0,836
4611,3248,930.0,0.0,930
4612,383,0.0,1829.0,1829
4612,666,0.0,3629.0,3629
4612,672,5401.0,3483.0,8884
4612,869,0.0,19701.0,19701
4612,876,5362.0,9008.0,14370
4612,2165,0.0,1781.0,1781
4612,2229,0.0,1770.0,1770
4612,2622,0.0,3594.0,3594
4612,3148,0.0,1775.0,1775
4612,3646,0.0,5351.0,5351
4612,5028,27754.0,27630.0,55384
4613,2875,2700.0,0.0,2700
4613,3950,0.0,1791.0,1791
4614,1396,901.0,0.0,901
4615,5183,890.0,0.0,890
4616,1846,900.0,0.0,900
4617,477,862.0,0.0,862
4618,2054,2745.0,0.0,2745
4618,5048,0.0,1827.0,1827
4619,1434,2695.0,0.0,2695
4619,1968,0.0,1796.0,1796
4620,511,1749.0,0.0,1749
4620,983,0.0,876.0,876
4621,3881,862.0,0.0,862
4622,2613,3644.0,0.0,3644
4622,4974,0.0,2746.0,2746
4623,3551,0.0,1743.0,1743
4623,4680,2648.0,0.0,2648
4624,1897,924.0,0.0,924
4625,3216,4484.0,0.0,4484
4625,4772,0.0,3607.0,3607
4626,342,18770.0,0.0,18770
4626,1442,0.0,5295.0,5295
4626,2509,0.0,5371.0,5371
4626,3033,909.0,0.0,909
4626,3396,0.0,5420.0,5420
4626,4021,0.0,885.0,885
4626,4880,0.0,1788.0,1788
4627,2712,837.0,0.0,837
4628,760,2666.0,0.0,2666
4628,3181,0.0,1751.0,1751
4629,601,893.0,0.0,893
4630,1413,0.0,2620.0,2620
4630,4500,3539.0,0.0,3539
4631,4180,0.0,885.0,885
4631,4390,1808.0,0.0,1808
4632,3034,853.0,0.0,853
4633,1466,0.0,876.0,876
4633,3160,1796.0,0.0,1796
4634,4030,4440.0,0.0,4440
4634,4093,0.0,3556.0,3556
4635,3217,0.0,1760.0,1760
4635,5137,2662.0,0.0,2662
4636,1449,1740.0,0.0,1740
4636,3806,0.0,902.0,902
4637,210,1833.0,0.0,1833
4637,4554,0.0,921.0,921
4638,93,881.0,0.0,881
4639,824,852.0,0.0,852
4640,2161,0.0,1807.0,1807
4640,2851,2683.0,0.0,2683
4641,3502,867.0,0.0,867
4642,147,0.0,889.0,889
4642,2119,1788.0,0.0,1788
4643,1770,0.0,2670.0,2670
4643,4061,3558.0,0.0,3558
4644,343,1767.0,0.0,1767
4644,3458,0.0,858.0,858
4645,772,3536.0,0.0,3536
4645,2526,0.0,2660.0,2660
4646,4460,0.0,910.0,910
4646,4793,1818.0,0.0,1818
4647,2122,884.0,0.0,884
4648,2055,3553.0,0.0,3553
4648,3670,0.0,2663.0,2663
4649,549,0.0,11626.0,11626
4649,2671,18831.0,0.0,18831
4649,4216,0.0,3580.0,3580
4649,4242,0.0,2720.0,2720
4650,1196,26723.0,0.0,26723
4650,1955,0.0,7084.0,7084
4650,2612,0.0,1803.0,1803
4650,2867,0.0,4373.0,4373
4650,3033,3559.0,909.0,4468
4650,3783,0.0,4417.0,4417
4650,4029,0.0,2681.0,2681
4650,4152,0.0,2679.0,2679
4650,4233,0.0,904.0,904
4650,4308,0.0,4518.0,4518
4651,4012,1766.0,0.0,1766
4651,4743,0.0,888.0,888
4652,2067,3636.0,0.0,3636
4652,3429,0.0,2722.0,2722
4653,4267,0.0,919.0,919
4653,4573,1788.0,0.0,1788
4654,28,0.0,7156.0,7156
4654,138,100694.0,0.0,100694
4654,213,0.0,2695.0,2695
4654,569,0.0,3549.0,3549
4654,1384,42171.0,2646.0,44817
4654,1730,896.0,79339.0,80235
4654,1965,0.0,2673.0,2673
4654,2189,0.0,18786.0,18786
4654,2925,4400.0,19631.0,24031
4654,3405,0.0,4428.0,4428
4654,3410,0.0,1817.0,1817
4654,4851,0.0,4527.0,4527
4655,2520,0.0,2724.0,2724
4655,4179,3630.0,0.0,3630
4656,3549,889.0,0.0,889
4657,402,887.0,0.0,887
4658,388,2671.0,0.0,2671
4658,5117,0.0,1781.0,1781
4659,478,0.0,2622.0,2622
4659,1018,3531.0,0.0,3531
4660,4804,869.0,0.0,869
4661,1871,6245.0,0.0,6245
4661,1941,0.0,3595.0,3595
4661,3758,0.0,1747.0,1747
4662,2485,0.0,1757.0,1757
4662,3817,2664.0,0.0,2664
4663,20,0.0,864.0,864
4663,1170,0.0,2663.0,2663
4663,1525,5361.0,0.0,5361
4663,2237,0.0,1782.0,1782
4663,2790,0.0,933.0,933
4663,3858,2691.0,0.0,2691
4663,4438,0.0,907.0,907
4664,4474,850.0,0.0,850
4665,348,0.0,3541.0,3541
4665,1541,4446.0,0.0,4446
4666,1381,3520.0,0.0,3520
4666,2389,0.0,2629.0,2629
4667,1699,4397.0,0.0,4397
4667,3738,0.0,3526.0,3526
4668,2890,891.0,0.0,891
4669,811,0.0,5309.0,5309
4669,4055,6171.0,0.0,6171
4670,3351,1744.0,0.0,1744
4670,3559,0.0,852.0,852
4671,2836,0.0,1771.0,1771
4671,3773,2669.0,0.0,2669
4672,1658,887.0,0.0,887
4673,1730,871.0,0.0,871
4674,407,1803.0,0.0,1803
4674,2995,0.0,891.0,891
4675,2084,1804.0,0.0,1804
4675,3890,0.0,911.0,911
4676,376,899.0,0.0,899
4677,1843,870.0,0.0,870
4678,4794,0.0,1806.0,1806
4678,5218,2707.0,0.0,2707
4679,493,2702.0,0.0,2702
4679,1739,0.0,1802.0,1802
4680,3607,3556.0,0.0,3556
4680,4623,0.0,2648.0,2648
4681,3044,1806.0,0.0,1806
4681,3557,0.0,921.0,921
4682,263,0.0,8026.0,8026
4682,1208,8915.0,0.0,8915
4683,4125,3585.0,0.0,3585
4683,5105,0.0,2695.0,2695
4684,1324,916.0,0.0,916
4685,1510,3560.0,0.0,3560
4685,2472,0.0,2649.0,2649
4686,1907,2640.0,0.0,2640
4686,4175,0.0,1766.0,1766
4687,2139,0.0,1803.0,1803
4687,3716,2713.0,0.0,2713
4688,305,0.0,2681.0,2681
4688,3735,3562.0,0.0,3562
4689,2802,882.0,0.0,882
4690,223,0.0,895.0,895
4690,4931,1782.0,0.0,1782
4691,1667,907.0,0.0,907
4692,2919,1818.0,0.0,1818
4692,4337,0.0,895.0,895
4693,687,7070.0,0.0,7070
4693,2188,0.0,6156.0,6156
4694,221,0.0,2701.0,2701
4694,1274,3616.0,0.0,3616
4695,2092,901.0,0.0,901
4696,2316,2695.0,0.0,2695
4696,3966,0.0,1812.0,1812
4697,962,908.0,0.0,908
4698,797,0.0,1810.0,1810
4698,2422,2689.0,0.0,2689
4699,3868,0.0,2697.0,2697
4699,4869,3609.0,0.0,3609
4700,1148,888.0,0.0,888
4701,65,0.0,14431.0,14431
4701,899,0.0,4483.0,4483
4701,2056,19826.0,0.0,19826
4702,52,0.0,3652.0,3652
4702,1035,25917.0,42124.0,68041
4702,1505,0.0,2658.0,2658
4702,1637,3601.0,9785.0,13386
4702,1832,31446.0,14409.0,45855
4702,1922,154075.0,83708.0,237783
4702,2573,0.0,5450.0,5450
4702,2601,0.0,892.0,892
4702,2916,85513.0,187025.0,272538
4702,3528,40286.0,84235.0,124521
4702,3600,3611.0,10751.0,14362
4702,4115,0.0,2605.0,2605
4702,4363,55243.0,0.0,55243
4702,4434,0.0,2702.0,2702
4702,4600,10708.0,7041.0,17749
4702,4858,0.0,875.0,875
4702,5087,0.0,907.0,907
4702,5146,0.0,3536.0,3536
4703,1178,3585.0,0.0,3585
4703,4793,0.0,2700.0,2700
4704,1329,0.0,2600.0,2600
4704,1342,3496.0,0.0,3496
4705,1823,2680.0,0.0,2680
4705,2377,0.0,1774.0,1774
4706,2284,927.0,0.0,927
4707,3891,863.0,0.0,863
4708,2627,897.0,0.0,897
4709,2443,0.0,4426.0,4426
4709,3050,5328.0,0.0,5328
4710,2670,1810.0,0.0,1810
4710,4849,0.0,893.0,893
4711,1657,0.0,894.0,894
4711,4887,1787.0,0.0,1787
4712,1236,1799.0,0.0,1799
4712,3747,0.0,899.0,899
4713,2786,4481.0,0.0,4481
4713,5005,0.0,3617.0,3617
4714,1992,871.0,0.0,871
4715,2683,0.0,2710.0,2710
4715,4827,3588.0,0.0,3588
4716,2318,0.0,3564.0,3564
4716,5014,4484.0,0.0,4484
4717,420,1708.0,0.0,1708
4717,3657,0.0,813.0,813
4718,898,0.0,1819.0,1819
4718,2971,2713.0,0.0,2713
4719,1557,0.0,882.0,882
4719,3351,3571.0,0.0,3571
